Name,Unit,Query,Min/max,Min/max clusters,Min/max clusters (1000x)
Partitions scanned,,423,60280,170,170
Partitions scanned,,424,93378,170,170
Partitions scanned,,425,91005,170,170
Partitions scanned,,426,76204,170,170
Partitions scanned,,427,95678,170,170
Partitions scanned,,428,80035,171,171
Partitions scanned,,429,77084,171,171
Partitions scanned,,430,53892,171,171
Partitions scanned,,431,27387,170,170
Partitions scanned,,432,80405,171,171
Partitions scanned,,433,88306,170,170
Partitions scanned,,434,30544,170,170
Partitions scanned,,435,26595,170,170
Partitions scanned,,436,88366,170,170
Partitions scanned,,437,71017,170,170
Partitions scanned,,438,55482,170,170
Partitions scanned,,439,47262,171,171
Partitions scanned,,440,72815,170,170
Partitions scanned,,441,63820,171,171
Partitions scanned,,442,80247,170,170
Partitions scanned,,443,43428,170,170
Partitions scanned,,444,27436,170,170
Partitions scanned,,445,53277,170,170
Partitions scanned,,446,10429,171,171
Partitions scanned,,447,54069,170,170
Partitions scanned,,448,67293,170,170
Partitions scanned,,449,38246,171,171
Partitions scanned,,450,40547,170,170
Partitions scanned,,451,30013,171,171
Partitions scanned,,452,98978,171,171
Partitions scanned,,453,14296,171,171
Partitions scanned,,454,49456,170,170
Partitions scanned,,455,32028,170,170
Partitions scanned,,456,49480,171,171
Partitions scanned,,457,16074,170,170
Partitions scanned,,458,9483,171,171
Partitions scanned,,459,81465,170,170
Partitions scanned,,460,75786,171,171
Partitions scanned,,461,17710,171,171
Partitions scanned,,462,18497,170,170
Partitions scanned,,463,45394,170,170
Partitions scanned,,464,968,171,171
Partitions scanned,,465,41108,171,171
Partitions scanned,,466,26928,170,170
Partitions scanned,,467,32276,171,171
Partitions scanned,,468,38594,171,171
Partitions scanned,,469,33721,171,171
Partitions scanned,,470,34697,171,171
Partitions scanned,,471,25910,170,170
Partitions scanned,,472,46811,170,170
Partitions scanned,,473,89240,171,171
Partitions scanned,,474,82363,170,170
Partitions scanned,,475,59040,171,171
Partitions scanned,,476,53968,171,171
Partitions scanned,,477,82917,171,171
Partitions scanned,,478,14794,170,170
Partitions scanned,,479,56702,170,170
Partitions scanned,,480,52892,170,170
Partitions scanned,,481,42555,170,170
Partitions scanned,,482,2015,171,171
Partitions scanned,,483,83663,170,170
Partitions scanned,,484,62388,171,171
Partitions scanned,,485,56888,170,170
Partitions scanned,,486,57151,170,170
Partitions scanned,,487,61428,170,170
Partitions scanned,,488,53411,171,171
Partitions scanned,,489,30940,171,171
Partitions scanned,,490,2364,170,170
Partitions scanned,,491,61289,170,170
Partitions scanned,,492,53786,170,170
Partitions scanned,,493,69774,170,170
Partitions scanned,,494,74396,171,171
Partitions scanned,,495,36994,171,171
Partitions scanned,,496,12132,171,171
Partitions scanned,,497,73774,171,171
Partitions scanned,,498,63156,171,171
Partitions scanned,,499,65453,170,170
Partitions scanned,,500,37750,171,171
Partitions scanned,,501,83683,170,170
Partitions scanned,,502,26302,171,171
Partitions scanned,,503,34941,171,171
Partitions scanned,,504,15274,170,170
Partitions scanned,,505,23294,171,171
Partitions scanned,,506,88220,171,171
Partitions scanned,,507,1116,171,171
Partitions scanned,,508,86156,171,171
Partitions scanned,,509,66293,170,170
Partitions scanned,,510,78153,171,171
Partitions scanned,,511,4230,171,171
Partitions scanned,,512,75171,170,170
Partitions scanned,,513,82251,170,170
Partitions scanned,,514,27473,171,171
