Name,Unit,Query,Min/max,Min/max clusters (10x),Min/max clusters (100x),Min/max clusters (1000x)
Time,s,299,0.04685,0.03728,0.07405,0.04289
Time,s,300,0.0427,0.03853,0.08834,0.04468
Time,s,301,0.03691,0.03911,0.08526,0.0462
Time,s,302,0.03551,0.03709,0.07284,0.04204
Time,s,303,0.03401,0.03688,0.05593,0.04328
Time,s,304,0.04693,0.0365,0.04492,0.0426
Time,s,305,0.0547,0.03655,0.04149,0.04327
Time,s,306,0.04108,0.03811,0.04531,0.04344
Time,s,307,0.03634,0.045,0.05797,0.04352
Time,s,308,0.03512,0.03874,0.04847,0.04283
Time,s,309,0.03418,0.04484,0.05406,0.04256
Time,s,310,0.03463,0.05013,0.10112,0.04558
Time,s,311,0.03417,0.04345,0.09581,0.0705
Time,s,312,0.03424,0.0412,0.09331,0.07283
Time,s,313,0.03467,0.05474,0.08543,0.05621
Time,s,314,0.03418,0.04735,0.08869,0.05
Time,s,315,0.03459,0.0402,0.0885,0.04501
Time,s,316,0.03682,0.03892,0.07966,0.0438
Time,s,317,0.03545,0.0366,0.08737,0.04335
Time,s,318,0.03444,0.03626,0.09018,0.04311
Time,s,319,0.0344,0.03686,0.07857,0.04258
Time,s,320,0.03756,0.05355,0.06749,0.04246
Time,s,321,0.03568,0.05855,0.07148,0.04291
Time,s,322,0.03466,0.05975,0.05667,0.04291
Time,s,323,0.03545,0.04412,0.04718,0.0442
Time,s,324,0.03492,0.04015,0.0432,0.04494
Time,s,325,0.03535,0.03851,0.04092,0.04603
Time,s,326,0.03442,0.04063,0.0404,0.04303
Time,s,327,0.04254,0.04984,0.0406,0.04305
Time,s,328,0.04625,0.04682,0.04021,0.04234
Time,s,329,0.0388,0.04257,0.04023,0.04352
Time,s,330,0.03587,0.04292,0.04462,0.04315
Time,s,331,0.03454,0.07413,0.04781,0.04309
Time,s,332,0.03441,0.07558,0.04699,0.04638
Time,s,333,0.05009,0.07119,0.07612,0.04452
Time,s,334,0.05241,0.06742,0.08713,0.04978
Time,s,335,0.05636,0.06872,0.09553,0.05689
Time,s,336,0.0584,0.06172,0.09343,0.06124
Time,s,337,0.05923,0.05214,0.09074,0.05224
Time,s,338,0.05803,0.04277,0.09497,0.04881
Time,s,339,0.04778,0.03747,0.1028,0.04454
Time,s,340,0.04041,0.04049,0.10168,0.04304
Time,s,341,0.03551,0.05348,0.09318,0.04261
Time,s,342,0.03544,0.03938,0.08939,0.04269
Time,s,343,0.0359,0.03719,0.07853,0.04247
Time,s,344,0.03742,0.03605,0.0759,0.04282
Time,s,345,0.03727,0.03565,0.07402,0.04543
Time,s,346,0.043,0.03698,0.06853,0.04905
Time,s,347,0.03652,0.03844,0.07565,0.05464
Time,s,348,0.03747,0.03662,0.10701,0.04653
Time,s,349,0.03908,0.03672,0.10289,0.04519
Time,s,350,0.04352,0.03642,0.09838,0.04358
Time,s,351,0.03439,0.03541,0.10093,0.04265
Time,s,352,0.03882,0.03638,0.10152,0.043
Time,s,353,0.04679,0.03573,0.10543,0.04605
Time,s,354,0.041,0.03601,0.07715,0.04517
Time,s,355,0.03566,0.03624,0.05514,0.04388
Time,s,356,0.03921,0.03617,0.04457,0.04333
Time,s,357,0.04436,0.03583,0.04371,0.04675
Time,s,358,0.05795,0.04994,0.04472,0.05468
Time,s,359,0.06024,0.04922,0.04197,0.06456
Time,s,360,0.06014,0.04235,0.04032,0.05212
Time,s,361,0.05991,0.03974,0.04032,0.0485
Time,s,362,0.05845,0.03794,0.04127,0.04457
Time,s,363,0.04646,0.03736,0.04237,0.04326
Time,s,364,0.03892,0.03717,0.0404,0.04289
Time,s,365,0.03522,0.03652,0.04061,0.04316
Time,s,366,0.03491,0.03853,0.04057,0.04331
Time,s,367,0.03793,0.03771,0.04157,0.0438
Time,s,368,0.03845,0.04799,0.04322,0.04293
Time,s,369,0.03531,0.04956,0.04162,0.04301
Time,s,370,0.03435,0.04089,0.04167,0.04377
Time,s,371,0.03503,0.03716,0.04103,0.04622
Time,s,372,0.03539,0.03584,0.05154,0.04458
Time,s,373,0.03472,0.0356,0.06175,0.04562
Time,s,374,0.03457,0.03616,0.04792,0.04389
Time,s,375,0.03468,0.0372,0.04498,0.04706
Time,s,376,0.03669,0.038,0.04183,0.04428
Time,s,377,0.03452,0.0387,0.04022,0.0438
Time,s,378,0.04356,0.03923,0.03939,0.04345
Time,s,379,0.04618,0.0365,0.03904,0.04316
Time,s,380,0.03854,0.03646,0.03949,0.043
Time,s,381,0.03531,0.03636,0.04028,0.04845
Time,s,382,0.03424,0.06798,0.03988,0.07018
Time,s,383,0.03441,0.07797,0.04583,0.06582
Time,s,384,0.03625,0.0708,0.04337,0.0529
Time,s,385,0.03789,0.07041,0.0405,0.04851
Time,s,386,0.04279,0.06784,0.03975,0.04489
Time,s,387,0.03643,0.06075,0.04048,0.04354
Time,s,388,0.03483,0.0535,0.04361,0.04309
Time,s,389,0.03405,0.04507,0.04565,0.04282
Time,s,390,0.0348,0.03836,0.06294,0.04287
Time,s,391,0.03459,0.03647,0.05369,0.04314
Time,s,392,0.03476,0.03644,0.04423,0.04345
Time,s,393,0.03495,0.03762,0.04248,0.04321
Time,s,394,0.03598,0.0375,0.04025,0.04532
Time,s,395,0.03463,0.03616,0.04013,0.04457
Time,s,396,0.03445,0.03593,0.05343,0.04642
Time,s,397,0.03653,0.03601,0.059,0.04854
Time,s,398,0.0365,0.03614,0.04913,0.04428
Time,s,399,0.0345,0.03607,0.04327,0.04364
Time,s,400,0.03383,0.0378,0.04047,0.04388
Time,s,401,0.03569,0.0378,0.03983,0.04333
Time,s,402,0.03574,0.03689,0.03935,0.04288
Time,s,403,0.03457,0.03626,0.04475,0.04323
Time,s,404,0.0346,0.03622,0.04196,0.04375
Time,s,405,0.03501,0.03685,0.0402,0.04798
Time,s,406,0.03692,0.03768,0.04003,0.07033
Time,s,407,0.04092,0.03839,0.04297,0.05631
Time,s,408,0.04585,0.03864,0.06265,0.05207
Time,s,409,0.03868,0.037,0.09027,0.04619
Time,s,410,0.04349,0.05141,0.09006,0.04447
Time,s,411,0.03915,0.04724,0.08903,0.04344
Time,s,412,0.03903,0.04085,0.09508,0.04378
Time,s,413,0.05195,0.04011,0.09458,0.04418
Time,s,414,0.05708,0.03811,0.0742,0.04327
Time,s,415,0.06173,0.03731,0.06794,0.06053
Time,s,416,0.0748,0.04085,0.05691,0.11975
Time,s,417,0.08763,0.05138,0.04983,0.1002
Time,s,418,0.07307,0.04532,0.05078,0.08891
Time,s,419,0.06659,0.03765,0.04702,0.0816
Time,s,420,0.06753,0.04511,0.04302,0.0753
Time,s,421,0.06657,0.05782,0.04021,0.07807
Time,s,422,0.06559,0.04296,0.03949,0.08761
Time,s,423,0.04845,0.03756,0.03944,0.12031
Time,s,424,0.04416,0.03564,0.04046,0.09337
Time,s,425,0.0429,0.03576,0.04712,0.08716
Time,s,426,0.04795,0.03991,0.04255,0.0823
Time,s,427,0.05456,0.03959,0.04088,0.08003
Time,s,428,0.04869,0.04201,0.03976,0.09071
Time,s,429,0.04527,0.0391,0.05026,0.08038
Time,s,430,0.0444,0.0373,0.05744,0.08062
Time,s,431,0.05214,0.0358,0.04783,0.07828
Time,s,432,0.04509,0.03933,0.04202,0.07656
Time,s,433,0.03913,0.0695,0.04019,0.06606
Time,s,434,0.03659,0.06297,0.03998,0.04847
Time,s,435,0.03436,0.0693,0.04161,0.04626
Time,s,436,0.03421,0.06808,0.04318,0.05508
Time,s,437,0.03631,0.05896,0.04113,0.07231
Time,s,438,0.0348,0.06165,0.05092,0.05297
Time,s,439,0.03481,0.05788,0.05803,0.04797
Time,s,440,0.03444,0.04787,0.04622,0.04419
Time,s,441,0.03412,0.04668,0.04201,0.04293
Time,s,442,0.03394,0.04288,0.04002,0.04273
Time,s,443,0.0339,0.03972,0.03945,0.04546
Time,s,444,0.03455,0.03798,0.03922,0.06281
Time,s,445,0.0344,0.03671,0.03931,0.05351
Time,s,446,0.03605,0.03969,0.03992,0.04577
Time,s,447,0.03455,0.0491,0.03993,0.05666
Time,s,448,0.03388,0.05326,0.05123,0.09901
Time,s,449,0.03591,0.04641,0.09103,0.10145
Time,s,450,0.03477,0.04297,0.09909,0.10662
Time,s,451,0.03476,0.0456,0.0929,0.11109
Time,s,452,0.034,0.04361,0.09835,0.11579
Time,s,453,0.03376,0.03907,0.10231,0.11434
Time,s,454,0.03678,0.03893,0.08666,0.08348
Time,s,455,0.04344,0.03966,0.08138,0.05609
Time,s,456,0.06498,0.03951,0.093,0.04909
Time,s,457,0.04609,0.04435,0.08001,0.04564
Time,s,458,0.03871,0.0384,0.07515,0.04427
Time,s,459,0.04129,0.05327,0.07163,0.04258
Time,s,460,0.05823,0.05077,0.06731,0.04307
Time,s,461,0.06621,0.04485,0.07419,0.04825
Time,s,462,0.07351,0.04843,0.09371,0.05417
