Name,Unit,Query,Min/max,Min/max clusters,Bloom filter,Dictionary,Min/max clusters (1000x),Bloom filter (1000x),Dictionary (1000x)
Partitions scanned,,309,122071,114101,57639,122071,75761,7516,122071
Partitions scanned,,310,122071,114125,52713,122071,75835,9538,122071
Partitions scanned,,311,122071,113895,57624,122071,75600,5602,122071
Partitions scanned,,312,122071,113988,59443,122071,75803,8018,122071
Partitions scanned,,313,122071,114181,55066,122071,75988,6666,122071
Partitions scanned,,314,122071,114099,58567,122071,75977,11654,122071
Partitions scanned,,315,122071,113980,60620,122071,76224,9361,122071
Partitions scanned,,316,122071,113996,56560,122071,75822,5888,122071
Partitions scanned,,317,122071,114160,56314,122071,75936,8165,122071
Partitions scanned,,318,122071,114114,60945,122071,75787,12005,122071
Partitions scanned,,319,122071,113998,56284,122071,76013,7460,122071
Partitions scanned,,320,122071,114033,60329,122071,75711,6358,122071
Partitions scanned,,321,122071,114010,63796,122071,75836,11050,122071
Partitions scanned,,322,122071,114092,58985,122071,75611,10996,122071
Partitions scanned,,323,122071,114075,58516,122071,75863,9889,122071
Partitions scanned,,324,122071,114121,62632,122071,75853,9945,122071
Partitions scanned,,325,122071,114101,51920,122071,76088,6030,122071
Partitions scanned,,326,122071,114184,54863,122071,76143,4952,122071
Partitions scanned,,327,122071,114021,58976,122071,76037,7071,122071
Partitions scanned,,328,122071,113980,56090,122071,76041,6497,122071
Partitions scanned,,329,122071,114163,56149,122071,75767,6036,122071
Partitions scanned,,330,122071,114306,60437,122071,75889,8930,122071
Partitions scanned,,331,122071,114163,54841,122071,75992,7132,122071
Partitions scanned,,332,122071,114071,54900,122071,76017,8915,122071
Partitions scanned,,333,122071,113990,57172,122071,75724,6129,122071
Partitions scanned,,334,122071,114230,54482,122071,76031,6705,122071
Partitions scanned,,335,122071,114079,60498,122071,75910,5974,122071
Partitions scanned,,336,122071,114035,52411,122071,76139,4199,122071
Partitions scanned,,337,122071,114159,53175,122071,75691,8229,122071
Partitions scanned,,338,122071,113971,61591,122071,75517,9545,122071
Partitions scanned,,339,122071,114290,54658,122071,76137,8311,122071
Partitions scanned,,340,122071,114007,55469,122071,76210,6663,122071
Partitions scanned,,341,122071,114021,54479,122071,75801,8787,122071
Partitions scanned,,342,122071,114065,54015,122071,75867,7533,122071
Partitions scanned,,343,122071,114028,56523,122071,75795,5642,122071
Partitions scanned,,344,122071,114202,56836,122071,75919,6749,122071
Partitions scanned,,345,122071,114095,56990,122071,75888,6689,122071
Partitions scanned,,346,122071,113974,58440,122071,75869,4111,122071
Partitions scanned,,347,122071,114172,59956,122071,75764,8931,122071
Partitions scanned,,348,122071,114206,61094,122071,75877,9883,122071
Partitions scanned,,349,122071,114208,59414,122071,75856,8190,122071
Partitions scanned,,350,122071,114108,59559,122071,75865,10296,122071
Partitions scanned,,351,122071,114148,59710,122071,75756,6403,122071
Partitions scanned,,352,122071,113965,54427,122071,75868,7133,122071
Partitions scanned,,353,122071,114063,57169,122071,75923,7048,122071
Partitions scanned,,354,122071,113949,56343,122071,75652,8481,122071
Partitions scanned,,355,122071,114049,58067,122071,75941,10081,122071
Partitions scanned,,356,122071,114078,55704,122071,75658,4605,122071
Partitions scanned,,357,122071,113995,55571,122071,75838,8810,122071
Partitions scanned,,358,122071,114253,55210,122071,76055,6108,122071
Partitions scanned,,359,122071,114056,58200,122071,75547,8242,122071
Partitions scanned,,360,122071,114222,59157,122071,76114,8286,122071
Partitions scanned,,361,122071,114053,56985,122071,75944,6389,122071
Partitions scanned,,362,122071,114125,56731,122071,76092,5260,122071
Partitions scanned,,363,122071,114047,57536,122071,75548,9729,122071
Partitions scanned,,364,122071,114049,56076,122071,75783,6429,122071
Partitions scanned,,365,122071,114094,52477,122071,76027,8464,122071
Partitions scanned,,366,122071,114086,59113,122071,76052,10398,122071
Partitions scanned,,367,122071,114059,57587,122071,75585,6487,122071
Partitions scanned,,368,122071,114029,58647,122071,75990,9287,122071
Partitions scanned,,369,122071,114054,57767,122071,75675,6812,122071
Partitions scanned,,370,122071,113955,59615,122071,75609,9858,122071
Partitions scanned,,371,122071,114090,54483,122071,75913,9333,122071
Partitions scanned,,372,122071,114017,59027,122071,75707,9216,122071
Partitions scanned,,373,122071,114158,59921,122071,75985,11050,122071
Partitions scanned,,374,122071,114178,65471,122071,76195,8160,122071
Partitions scanned,,375,122071,114021,51949,122071,75931,8022,122071
Partitions scanned,,376,122071,114161,61905,122071,76054,10132,122071
Partitions scanned,,377,122071,114054,59187,122071,75985,7976,122071
Partitions scanned,,378,122071,114016,60590,122071,75505,11746,122071
Partitions scanned,,379,122071,114153,58403,122071,75681,11227,122071
Partitions scanned,,380,122071,113911,56611,122071,75913,8411,122071
Partitions scanned,,381,122071,113993,59268,122071,75326,6858,122071
Partitions scanned,,382,122071,114047,60124,122071,75897,10371,122071
Partitions scanned,,383,122071,114077,58718,122071,76005,7934,122071
Partitions scanned,,384,122071,114155,55212,122071,76210,7948,122071
Partitions scanned,,385,122071,114106,57864,122071,75796,7078,122071
Partitions scanned,,386,122071,114054,53956,122071,75754,5154,122071
Partitions scanned,,387,122071,114105,57180,122071,75616,9288,122071
Partitions scanned,,388,122071,114145,58643,122071,75793,9784,122071
Partitions scanned,,389,122071,114040,54892,122071,75935,5210,122071
Partitions scanned,,390,122071,113985,66287,122071,75753,8583,122071
Partitions scanned,,391,122071,114053,57898,122071,75745,7918,122071
Partitions scanned,,392,122071,113979,60610,122071,75890,9499,122071
Partitions scanned,,393,122071,114037,57992,122071,76308,10893,122071
Partitions scanned,,394,122071,114133,56541,122071,75822,6581,122071
Partitions scanned,,395,122071,114258,59599,122071,76027,6820,122071
Partitions scanned,,396,122071,114102,59266,122071,76025,8258,122071
Partitions scanned,,397,122071,114091,60580,122071,76173,11128,122071
Partitions scanned,,398,122071,114255,59219,122071,76004,4722,122071
Partitions scanned,,399,122071,114122,60211,122071,75968,8671,122071
Partitions scanned,,400,122071,114111,56123,122071,76042,5728,122071
Partitions scanned,,401,122071,114064,60956,122071,75875,8954,122071
Partitions scanned,,402,122071,114091,61001,122071,75997,8605,122071
Partitions scanned,,403,122071,114266,58935,122071,76319,9050,122071
Partitions scanned,,404,122071,114147,57723,122071,75998,10975,122071
Partitions scanned,,405,122071,113902,58323,122071,75686,7466,122071
Partitions scanned,,406,122071,114087,59268,122071,75653,9994,122071
Partitions scanned,,407,122071,114149,56213,122071,75888,7503,122071
Partitions scanned,,408,122071,114116,56096,122071,76173,9649,122071
Partitions scanned,,409,122071,114215,59749,122071,76206,7044,122071
Partitions scanned,,410,122071,114104,59258,122071,75895,8571,122071
Partitions scanned,,411,122071,114319,55240,122071,76179,9185,122071
Partitions scanned,,412,122071,114150,57339,122071,75690,7807,122071
Partitions scanned,,413,122071,114122,58899,122071,75753,6680,122071
Partitions scanned,,414,122071,114089,59258,122071,76105,6181,122071
Partitions scanned,,415,122071,114189,61663,122071,75846,9248,122071
Partitions scanned,,416,122071,114123,60415,122071,75872,10391,122071
Partitions scanned,,417,122071,114210,54158,122071,75970,6385,122071
Partitions scanned,,418,122071,114153,58765,122071,76184,5609,122071
Partitions scanned,,419,122071,114067,55522,122071,75866,6987,122071
