Name,Unit,Query,Min/max,Min/max clusters (10x),Min/max clusters (100x),Min/max clusters (1000x)
Time,s,388,0.13985,0.13532,0.12838,0.13302
Time,s,389,0.13606,0.14327,0.1471,0.13069
Time,s,390,0.1241,0.14411,0.1402,0.13009
Time,s,391,0.13595,0.15264,0.13376,0.12511
Time,s,392,0.13586,0.14032,0.13464,0.13453
Time,s,393,0.13312,0.14466,0.13042,0.124
Time,s,394,0.13837,0.15212,0.13823,0.12782
Time,s,395,0.15308,0.15278,0.14967,0.12732
Time,s,396,0.13782,0.13209,0.12844,0.12974
Time,s,397,0.14328,0.16292,0.14157,0.13055
Time,s,398,0.14052,0.15769,0.14923,0.1255
Time,s,399,0.14058,0.1485,0.14032,0.12748
Time,s,400,0.14534,0.1447,0.13143,0.12534
Time,s,401,0.15857,0.15244,0.148,0.12551
Time,s,402,0.14024,0.13315,0.13161,0.13497
Time,s,403,0.1689,0.15471,0.14337,0.12557
Time,s,404,0.15472,0.14967,0.14153,0.12456
Time,s,405,0.15067,0.15611,0.13889,0.1378
Time,s,406,0.1547,0.16052,0.14283,0.12441
Time,s,407,0.14391,0.14789,0.14648,0.13043
Time,s,408,0.15429,0.16747,0.14537,0.12027
Time,s,409,0.14172,0.13863,0.13235,0.12684
Time,s,410,0.16215,0.15744,0.15028,0.1289
Time,s,411,0.13804,0.14651,0.14154,0.12644
Time,s,412,0.13054,0.1413,0.13879,0.12439
Time,s,413,0.13059,0.14491,0.13919,0.14032
Time,s,414,0.13322,0.15047,0.13329,0.12667
Time,s,415,0.14637,0.16014,0.15582,0.13211
Time,s,416,0.15068,0.15166,0.14097,0.13151
Time,s,417,0.14018,0.15449,0.13705,0.12612
Time,s,418,0.14907,0.15548,0.14248,0.12958
Time,s,419,0.14624,0.19342,0.14699,0.13402
Time,s,420,0.14753,0.18107,0.14544,0.1296
Time,s,421,0.13145,0.15609,0.1312,0.13803
Time,s,422,0.13077,0.15178,0.13338,0.12537
Time,s,423,0.13164,0.16471,0.14171,0.12715
Time,s,424,0.12692,0.15284,0.12837,0.12327
Time,s,425,0.13584,0.15121,0.14083,0.12725
Time,s,426,0.13135,0.1683,0.12893,0.12833
Time,s,427,0.12563,0.15992,0.12895,0.12906
Time,s,428,0.13899,0.14363,0.13373,0.13714
Time,s,429,0.13822,0.1451,0.13673,0.13068
Time,s,430,0.13579,0.1581,0.13516,0.12991
