Name,Unit,Query,Min/max,Min/max clusters,Bloom filter,Dictionary
Partitions scanned,,579,3,3,3,3
Partitions scanned,,580,4,4,4,4
Partitions scanned,,581,3,3,3,3
Partitions scanned,,582,3,3,3,3
Partitions scanned,,583,3,3,3,3
Partitions scanned,,584,4,4,4,4
Partitions scanned,,585,4,4,4,4
Partitions scanned,,586,4,4,4,4
Partitions scanned,,587,4,4,4,4
Partitions scanned,,588,4,4,4,4
Partitions scanned,,589,4,4,4,4
Partitions scanned,,590,4,4,4,4
Partitions scanned,,591,4,4,4,4
Partitions scanned,,592,4,4,4,4
Partitions scanned,,593,4,4,4,4
Partitions scanned,,594,4,4,4,4
Partitions scanned,,595,4,4,4,4
Partitions scanned,,596,4,4,4,4
Partitions scanned,,597,4,4,4,4
Partitions scanned,,598,4,4,4,4
Partitions scanned,,599,4,4,4,4
Partitions scanned,,600,4,4,4,4
Partitions scanned,,601,3,3,3,3
Partitions scanned,,602,3,3,3,3
Partitions scanned,,603,3,3,3,3
Partitions scanned,,604,4,4,4,4
Partitions scanned,,605,4,4,4,4
Partitions scanned,,606,4,4,4,4
Partitions scanned,,607,3,3,3,3
Partitions scanned,,608,3,3,3,3
Partitions scanned,,609,4,4,4,4
Partitions scanned,,610,4,4,4,4
Partitions scanned,,611,4,4,4,4
Partitions scanned,,612,4,4,4,4
Partitions scanned,,613,4,4,4,4
Partitions scanned,,614,4,4,4,4
Partitions scanned,,615,4,4,4,4
Partitions scanned,,616,4,4,4,4
Partitions scanned,,617,3,3,3,3
Partitions scanned,,618,4,4,4,4
Partitions scanned,,619,4,4,4,4
Partitions scanned,,620,4,4,4,4
Partitions scanned,,621,4,4,4,4
Partitions scanned,,622,4,4,4,4
Partitions scanned,,623,4,4,4,4
Partitions scanned,,624,4,4,4,4
Partitions scanned,,625,3,3,3,3
Partitions scanned,,626,4,4,4,4
Partitions scanned,,627,4,4,4,4
Partitions scanned,,628,3,3,3,3
Partitions scanned,,629,3,3,3,3
Partitions scanned,,630,4,4,4,4
Partitions scanned,,631,4,4,4,4
Partitions scanned,,632,4,4,4,4
Partitions scanned,,633,4,4,4,4
Partitions scanned,,634,4,4,4,4
Partitions scanned,,635,4,4,4,4
Partitions scanned,,636,4,4,4,4
Partitions scanned,,637,4,4,4,4
Partitions scanned,,638,4,4,4,4
Partitions scanned,,639,4,4,4,4
Partitions scanned,,640,4,4,4,4
Partitions scanned,,641,4,4,4,4
Partitions scanned,,642,3,3,3,3
Partitions scanned,,643,4,4,4,4
Partitions scanned,,644,4,4,4,4
Partitions scanned,,645,4,4,4,4
Partitions scanned,,646,4,4,4,4
Partitions scanned,,647,4,4,4,4
Partitions scanned,,648,3,3,3,3
Partitions scanned,,649,4,4,4,4
Partitions scanned,,650,4,4,4,4
Partitions scanned,,651,3,3,3,3
Partitions scanned,,652,4,4,4,4
Partitions scanned,,653,4,4,4,4
Partitions scanned,,654,4,4,4,4
Partitions scanned,,655,3,3,3,3
Partitions scanned,,656,4,4,4,4
Partitions scanned,,657,4,4,4,4
Partitions scanned,,658,4,4,4,4
Partitions scanned,,659,4,4,4,4
Partitions scanned,,660,4,4,4,4
Partitions scanned,,661,4,4,4,4
