Name,Unit,Query,Min/max,Min/max clusters,Min/max clusters (1000x)
Partitions scanned,,577,122071,114134,75938
Partitions scanned,,578,122071,114021,75899
Partitions scanned,,579,122071,113918,75812
Partitions scanned,,580,122071,114150,76291
Partitions scanned,,581,122071,114143,75679
Partitions scanned,,582,122071,114035,75728
Partitions scanned,,583,122071,114131,76105
Partitions scanned,,584,122071,114106,76159
Partitions scanned,,585,122071,114135,75853
Partitions scanned,,586,122071,114077,76213
Partitions scanned,,587,122071,114104,75736
Partitions scanned,,588,122071,114129,75869
Partitions scanned,,589,122071,114052,75984
Partitions scanned,,590,122071,114076,75774
Partitions scanned,,591,122071,114124,76304
Partitions scanned,,592,122071,114201,75995
Partitions scanned,,593,122071,114155,76064
Partitions scanned,,594,122071,114232,76141
Partitions scanned,,595,122071,114214,75774
Partitions scanned,,596,122071,114109,75775
Partitions scanned,,597,122071,114182,76020
Partitions scanned,,598,122071,113991,75543
Partitions scanned,,599,122071,114129,75862
Partitions scanned,,600,122071,114110,75888
Partitions scanned,,601,122071,114008,75824
Partitions scanned,,602,122071,114201,75865
Partitions scanned,,603,122071,113966,75639
Partitions scanned,,604,122071,114056,75887
Partitions scanned,,605,122071,114103,75960
Partitions scanned,,606,122071,114118,75562
Partitions scanned,,607,122071,113901,75732
Partitions scanned,,608,122071,114082,75717
Partitions scanned,,609,122071,114076,75787
Partitions scanned,,610,122071,114188,76000
Partitions scanned,,611,122071,113998,75773
Partitions scanned,,612,122071,114037,75970
Partitions scanned,,613,122071,113996,75779
Partitions scanned,,614,122071,114037,75859
Partitions scanned,,615,122071,114017,75679
Partitions scanned,,616,122071,114182,76001
Partitions scanned,,617,122071,113948,75707
Partitions scanned,,618,122071,114043,76036
Partitions scanned,,619,122071,114343,75611
Partitions scanned,,620,122071,114137,75975
Partitions scanned,,621,122071,114180,76221
Partitions scanned,,622,122071,114152,76002
Partitions scanned,,623,122071,113929,75853
Partitions scanned,,624,122071,114077,75979
Partitions scanned,,625,122071,114150,75688
Partitions scanned,,626,122071,114054,75782
Partitions scanned,,627,122071,114118,75883
Partitions scanned,,628,122071,114038,75754
Partitions scanned,,629,122071,114239,75909
Partitions scanned,,630,122071,114043,76053
Partitions scanned,,631,122071,114107,75942
Partitions scanned,,632,122071,114080,75686
Partitions scanned,,633,122071,114134,76112
Partitions scanned,,634,122071,114108,76166
