Name,Unit,Query,Min/max,Min/max clusters (10x),Min/max clusters (100x),Min/max clusters (1000x)
Time,s,480,0.03754,0.03723,0.04093,0.04212
Time,s,481,0.03857,0.03619,0.06127,0.0406
Time,s,482,0.03803,0.03606,0.05252,0.04115
Time,s,483,0.038,0.03601,0.04606,0.04167
Time,s,484,0.03979,0.03617,0.04293,0.04688
Time,s,485,0.04005,0.03659,0.04985,0.05205
Time,s,486,0.04507,0.03958,0.06694,0.04382
Time,s,487,0.03913,0.03744,0.05805,0.04059
Time,s,488,0.03705,0.0368,0.05137,0.04046
Time,s,489,0.03672,0.03639,0.04655,0.04021
Time,s,490,0.03663,0.03585,0.04307,0.04039
Time,s,491,0.03683,0.03577,0.04092,0.03962
Time,s,492,0.05647,0.03766,0.04168,0.04439
Time,s,493,0.06845,0.07259,0.0408,0.04342
Time,s,494,0.06828,0.09139,0.04136,0.05773
Time,s,495,0.06506,0.08295,0.04088,0.05099
Time,s,496,0.07086,0.08211,0.04193,0.04482
Time,s,497,0.07771,0.07097,0.04333,0.04162
Time,s,498,0.07324,0.06172,0.04428,0.04225
Time,s,499,0.06897,0.05684,0.04318,0.04172
Time,s,500,0.06802,0.04839,0.04383,0.04039
Time,s,501,0.06507,0.04135,0.04213,0.03951
Time,s,502,0.06487,0.03801,0.04095,0.04873
Time,s,503,0.05513,0.0368,0.04112,0.05127
Time,s,504,0.04576,0.03626,0.04176,0.04473
Time,s,505,0.03859,0.03672,0.04307,0.04203
Time,s,506,0.03666,0.03647,0.04478,0.04008
Time,s,507,0.03625,0.03898,0.04435,0.04138
Time,s,508,0.03644,0.05119,0.0417,0.04076
Time,s,509,0.04045,0.04304,0.04453,0.04032
