Name,Unit,Query,Min/max,Min/max clusters (10x),Min/max clusters (100x),Min/max clusters (1000x)
Time,s,303,0.04631,0.0504,0.05601,0.05388
Time,s,304,0.04939,0.04919,0.04847,0.04826
Time,s,305,0.05241,0.05247,0.04864,0.05181
Time,s,306,0.04408,0.05235,0.04643,0.04882
Time,s,307,0.04027,0.04383,0.06508,0.0475
Time,s,308,0.03855,0.04214,0.0575,0.04663
Time,s,309,0.03908,0.04298,0.05109,0.05146
Time,s,310,0.03931,0.04681,0.05026,0.05346
Time,s,311,0.03999,0.0438,0.04623,0.04809
Time,s,312,0.03957,0.04367,0.04633,0.04884
Time,s,313,0.03835,0.0437,0.04854,0.048
Time,s,314,0.0408,0.04447,0.05073,0.05642
Time,s,315,0.03918,0.04325,0.04688,0.06921
Time,s,316,0.03838,0.04309,0.04607,0.05414
Time,s,317,0.03826,0.04318,0.04444,0.0495
Time,s,318,0.03979,0.04489,0.04698,0.05023
Time,s,319,0.04057,0.04255,0.05494,0.0487
Time,s,320,0.03965,0.04355,0.06822,0.05061
Time,s,321,0.03811,0.04176,0.05211,0.05034
Time,s,322,0.03859,0.04125,0.04801,0.05003
Time,s,323,0.0412,0.0409,0.04558,0.04809
Time,s,324,0.04749,0.04419,0.04625,0.05487
Time,s,325,0.04252,0.0606,0.05023,0.05265
Time,s,326,0.0416,0.04962,0.0461,0.04687
Time,s,327,0.04704,0.04841,0.04663,0.04805
Time,s,328,0.0417,0.0464,0.04711,0.04858
Time,s,329,0.04101,0.05522,0.04683,0.04852
Time,s,330,0.05407,0.05513,0.0491,0.05437
Time,s,331,0.04652,0.05079,0.04698,0.06456
Time,s,332,0.04007,0.04503,0.04695,0.051
Time,s,333,0.04097,0.04672,0.04911,0.05069
Time,s,334,0.03829,0.04293,0.0485,0.04606
Time,s,335,0.03921,0.04262,0.05373,0.0544
Time,s,336,0.03681,0.04148,0.06156,0.06441
Time,s,337,0.04007,0.04219,0.05025,0.05358
Time,s,338,0.03976,0.04252,0.04517,0.04846
Time,s,339,0.04025,0.04471,0.04564,0.04872
Time,s,340,0.03948,0.04687,0.04632,0.04876
Time,s,341,0.03889,0.0472,0.05292,0.04957
Time,s,342,0.03936,0.05349,0.0658,0.05016
Time,s,343,0.03983,0.04531,0.05143,0.04809
Time,s,344,0.04491,0.04331,0.04819,0.04867
Time,s,345,0.0406,0.04218,0.0641,0.04862
Time,s,346,0.03861,0.04162,0.08565,0.05313
Time,s,347,0.04019,0.04344,0.09118,0.05029
Time,s,348,0.03785,0.04977,0.07009,0.04651
Time,s,349,0.03874,0.05423,0.05887,0.04945
Time,s,350,0.03834,0.04621,0.05029,0.04947
Time,s,351,0.04034,0.04549,0.05182,0.04818
Time,s,352,0.04088,0.05408,0.04816,0.04883
Time,s,353,0.04098,0.08805,0.04796,0.05384
Time,s,354,0.039,0.07824,0.0466,0.05048
Time,s,355,0.0393,0.07385,0.04724,0.05029
Time,s,356,0.05398,0.07945,0.04817,0.04899
Time,s,357,0.04778,0.07575,0.04555,0.05806
Time,s,358,0.04275,0.08191,0.05598,0.06684
Time,s,359,0.03873,0.08172,0.08931,0.05075
Time,s,360,0.0377,0.06603,0.10527,0.04918
Time,s,361,0.04069,0.05401,0.09726,0.05226
Time,s,362,0.04515,0.04689,0.10371,0.05391
Time,s,363,0.04636,0.0438,0.09969,0.05602
Time,s,364,0.04067,0.05596,0.09156,0.05023
Time,s,365,0.03938,0.06142,0.10439,0.04969
Time,s,366,0.03793,0.05914,0.08844,0.05074
Time,s,367,0.03935,0.0516,0.08884,0.05478
Time,s,368,0.0389,0.04791,0.08516,0.04936
Time,s,369,0.0381,0.06645,0.08064,0.04702
Time,s,370,0.03788,0.06168,0.07852,0.04742
Time,s,371,0.04091,0.05392,0.08752,0.05061
Time,s,372,0.03851,0.04529,0.09268,0.0474
Time,s,373,0.03786,0.04331,0.08476,0.04861
Time,s,374,0.03933,0.04288,0.08635,0.05385
Time,s,375,0.03998,0.04299,0.08392,0.05094
Time,s,376,0.03847,0.04884,0.0802,0.04716
Time,s,377,0.03996,0.06912,0.0836,0.05075
Time,s,378,0.03859,0.0515,0.07613,0.05617
Time,s,379,0.03945,0.04636,0.06555,0.06356
Time,s,380,0.03982,0.04484,0.05737,0.05687
Time,s,381,0.03846,0.04386,0.0555,0.04871
Time,s,382,0.04546,0.04527,0.05936,0.04883
Time,s,383,0.05252,0.04272,0.05014,0.04679
Time,s,384,0.04577,0.04402,0.0497,0.05002
Time,s,385,0.04133,0.0419,0.04696,0.04805
Time,s,386,0.03843,0.04114,0.04482,0.04719
Time,s,387,0.03875,0.04413,0.05266,0.04796
Time,s,388,0.03877,0.05766,0.0621,0.05341
